x,R,G,B,min_over_frames_G,max_over_frames_G,mean_over_frames_G
872,192,192,192,192,196,192.200
873,192,192,192,192,196,192.067
874,192,196,196,192,196,193.200
875,196,192,196,192,196,193.000
876,192,196,196,192,196,193.267
877,192,192,196,192,196,193.067
878,192,192,192,192,196,193.867
879,196,192,192,192,196,194.133
880,192,192,192,192,196,194.067
881,196,196,192,192,196,194.200
882,192,196,196,192,196,194.333
883,196,196,196,192,196,195.533
884,196,192,196,192,196,195.267
885,196,192,196,192,196,195.267
886,196,192,196,192,196,195.400
887,196,196,196,196,200,196.200
888,196,196,196,196,200,196.133
889,196,196,196,196,200,196.267
890,196,196,196,196,200,196.333
891,196,196,196,196,200,196.200
892,200,196,196,196,200,197.467
893,200,196,196,196,200,197.533
894,196,200,196,196,200,197.467
895,196,196,200,196,200,197.333
896,196,200,196,196,200,198.067
897,196,200,200,196,200,198.267
898,200,200,200,196,200,198.400
899,200,196,200,196,200,198.400
900,200,196,196,196,200,198.133
901,200,200,200,196,200,199.067
902,200,196,200,196,200,199.067
903,196,200,200,196,200,199.800
904,200,200,200,196,200,199.267
905,200,200,200,200,204,200.400
906,200,200,200,200,204,200.133
907,200,200,200,200,204,200.067
908,200,200,200,200,204,200.267
909,200,200,200,200,204,200.200
910,200,204,200,200,204,201.267
911,200,200,204,200,204,201.267
912,200,200,200,200,204,201.400
913,204,200,200,200,204,201.467
914,200,204,200,200,204,201.267
915,204,200,204,200,204,201.867
916,204,204,200,200,204,202.333
917,200,204,204,200,204,202.333
918,200,200,204,200,204,202.267
919,200,204,204,200,204,203.133
920,204,200,204,200,204,203.400
921,204,204,200,200,204,203.600
922,204,204,204,200,204,203.467
923,204,204,204,200,204,203.533
924,204,204,204,204,208,204.267
925,204,204,204,204,208,204.267
926,204,204,204,204,208,204.067
927,204,204,204,204,208,204.200
928,204,208,204,204,208,205.867
929,204,204,204,204,208,205.467
930,204,204,204,204,208,205.733
931,204,204,208,204,208,205.133
932,204,204,204,204,208,205.533
933,208,204,204,204,208,206.133
934,208,208,204,204,208,206.400
935,208,208,208,204,208,206.400
936,208,204,204,204,208,206.133
937,204,208,204,204,208,207.267
938,208,208,208,204,208,207.000
939,208,204,208,204,208,207.400
940,208,208,204,204,208,207.400
941,208,208,208,204,208,207.133
942,208,208,208,208,212,208.600
943,208,208,208,208,212,208.400
944,208,208,212,208,212,208.333
945,208,208,208,208,212,208.533
946,208,208,212,208,212,209.533
947,208,208,212,208,212,209.467
948,212,212,208,208,212,209.000
949,208,212,208,208,212,209.133
950,208,208,212,208,212,209.000
951,212,208,208,208,212,210.533
952,208,208,208,208,212,209.867
953,208,208,208,208,212,210.667
954,208,212,208,208,212,210.200
955,212,212,212,208,212,211.133
956,212,212,212,208,212,211.267
957,212,208,212,208,212,210.600
958,212,212,212,208,212,211.467
959,212,208,212,208,212,211.133
960,212,212,212,212,216,212.400
961,212,212,212,212,216,212.267
962,212,212,212,212,216,212.200
963,212,212,212,212,216,212.133
964,212,212,212,212,216,213.400
965,216,212,212,212,216,213.133
966,212,212,212,212,216,213.333
967,212,216,212,212,216,212.867
968,212,212,216,212,216,213.133
969,212,212,212,212,216,214.067
970,212,216,212,212,216,214.667
971,216,216,216,212,216,214.200
972,216,216,216,212,216,213.800
973,212,216,216,212,216,215.533
974,216,216,216,212,216,215.067
975,216,216,216,212,216,215.267
976,216,216,216,212,216,215.533
977,216,216,216,212,216,215.467
978,216,216,216,216,220,216.267
979,216,216,216,216,220,216.200
980,216,216,216,216,220,216.133
981,216,216,216,216,220,216.333
982,216,220,220,216,220,216.467
983,220,216,220,216,220,217.400
984,220,216,216,216,220,217.467
985,216,216,216,216,220,217.133
986,216,216,216,216,220,217.067
987,220,216,216,216,220,218.533
988,220,220,216,216,220,218.000
989,220,220,216,216,220,218.667
990,220,220,216,216,220,218.133
991,220,220,216,216,220,218.467
992,220,216,220,216,220,219.267
993,220,220,216,216,220,219.533
994,220,216,220,216,220,219.133
995,220,220,220,216,220,218.733
996,220,220,220,220,224,220.200
997,220,220,220,220,224,220.133
998,220,220,224,220,224,220.267
999,220,220,220,220,224,220.333
1000,220,220,220,220,224,220.200
1001,220,220,224,220,224,220.867
1002,220,220,220,220,224,221.133
1003,220,220,220,220,224,221.133
1004,220,220,220,220,224,221.333
1005,220,220,220,220,224,222.200
1006,220,224,220,220,224,222.533
1007,220,220,224,220,224,222.400
1008,224,224,220,220,224,222.000
1009,220,220,224,220,224,222.467
1010,224,220,224,220,224,223.467
1011,220,224,224,220,224,223.400
1012,224,224,220,220,224,223.267
1013,220,224,224,220,224,223.533
1014,224,224,224,224,228,224.133
1015,224,228,224,224,228,224.200
1016,228,224,224,224,228,224.267
1017,224,224,224,224,228,224.267
1018,224,224,224,224,228,224.333
1019,224,228,224,224,228,225.067
1020,224,224,224,224,228,225.333
1021,224,224,224,224,228,225.400
1022,224,228,224,224,228,224.867
1023,228,224,228,224,228,226.333
1024,224,224,224,224,228,227.000
1025,228,228,224,224,228,226.267
1026,224,224,228,224,228,226.333
1027,224,224,224,224,228,226.000
1028,224,224,228,224,228,227.133
1029,228,228,224,224,228,227.267
1030,228,228,228,224,228,227.200
1031,228,228,224,224,228,227.600
1032,232,228,228,228,232,228.200
1033,228,228,228,228,232,228.067
1034,228,228,228,228,228,228.000
1035,228,228,228,228,232,228.133
1036,228,228,228,228,232,228.200
1037,228,232,228,228,232,229.133
1038,228,228,228,228,232,229.467
1039,232,228,228,228,232,229.200
1040,228,232,228,228,232,228.933
1041,228,232,232,228,232,230.467
1042,232,232,232,228,232,230.133
1043,228,232,232,228,232,230.400
1044,228,232,228,228,232,230.133
1045,228,228,232,228,232,230.867
1046,232,232,228,228,232,231.467
1047,232,232,232,228,232,231.067
1048,228,232,228,228,232,231.333
1049,228,232,232,228,232,231.600
1050,232,228,232,228,232,231.467
1051,232,232,232,232,236,232.267
1052,232,232,232,232,236,232.400
1053,232,232,232,232,236,232.333
1054,236,232,232,232,236,232.200
1055,232,232,232,232,236,233.400
1056,232,232,232,232,236,233.400
1057,232,232,232,232,236,233.067
1058,236,232,232,232,236,233.267
1059,236,236,232,232,236,234.200
1060,232,236,236,232,236,234.467
1061,236,232,236,232,236,234.267
1062,232,236,232,232,236,234.067
1063,236,236,236,232,236,234.267
1064,232,236,236,232,236,234.867
1065,236,232,236,232,236,235.333
1066,232,236,232,232,236,235.667
1067,236,236,236,232,236,235.667
1068,236,232,236,232,236,235.133
1069,236,236,236,236,240,236.133
1070,236,236,236,236,240,236.133
1071,236,236,236,236,240,236.200
1072,236,236,236,236,240,236.200
1073,236,236,236,236,240,237.400
1074,236,236,240,236,240,237.733
1075,236,236,240,236,240,236.867
1076,236,236,236,236,240,237.533
1077,236,236,236,236,240,237.133
1078,236,240,236,236,240,238.400
1079,240,240,240,236,240,238.067
1080,240,240,240,236,240,238.467
1081,240,240,240,236,240,238.200
1082,240,240,240,236,240,239.067
1083,240,240,240,236,240,239.733
1084,240,236,240,236,240,239.267
1085,240,240,236,236,240,239.267
1086,236,240,240,236,240,238.933
1087,240,240,240,240,244,240.200
1088,240,240,240,240,244,240.333
1089,240,240,240,240,244,240.267
1090,244,244,240,240,244,240.333
1091,244,244,244,240,244,241.267
1092,240,244,244,240,244,241.200
1093,240,240,240,240,244,240.933
1094,240,240,244,240,244,241.267
1095,240,244,244,240,244,241.067
1096,244,240,244,240,244,241.933
1097,244,244,240,240,244,242.667
1098,244,244,244,240,244,242.867
1099,244,244,240,240,244,242.000
1100,244,244,244,240,244,243.267
1101,244,244,244,240,244,243.600
1102,244,244,244,240,244,243.200
1103,244,240,240,240,244,243.067
1104,244,240,240,240,244,243.400
1105,244,244,244,244,248,244.267
1106,244,244,244,244,248,244.333
1107,244,244,244,244,248,244.200
1108,244,244,244,244,248,244.333
1109,248,248,248,244,248,245.133
1110,244,244,248,244,248,245.200
1111,248,244,244,244,248,245.267
1112,248,248,244,244,248,245.333
1113,244,248,244,244,248,245.333
1114,244,248,248,244,248,246.400
1115,244,248,248,244,248,246.667
1116,248,244,248,244,248,246.067
1117,244,244,244,244,248,245.467
1118,248,244,244,244,248,246.667
1119,248,248,248,244,248,247.600
1120,244,248,248,244,248,247.267
1121,244,248,248,244,248,247.600
1122,248,248,248,244,248,247.467
1123,248,248,248,248,252,248.133
1124,248,248,248,248,252,248.067
1125,248,248,248,248,252,248.200
1126,248,248,248,248,252,248.333
1127,248,248,248,248,252,249.400
1128,248,252,248,248,252,249.333
1129,248,248,248,248,252,249.267
1130,248,248,248,248,252,249.133
1131,252,252,252,248,252,249.600
1132,252,248,252,248,252,250.000
1133,248,252,248,248,252,250.800
1134,252,252,252,248,252,250.133
1135,248,248,252,248,252,250.000
1136,248,252,248,248,252,250.133
1137,252,252,252,248,252,251.667
1138,252,252,248,248,252,251.333
1139,252,248,248,248,252,251.133
1140,252,252,252,248,252,251.467
1141,252,252,252,252,256,252.267
1142,252,252,252,252,256,252.200
1143,252,252,252,252,256,252.200
1144,252,252,252,252,256,252.400
1145,252,252,252,252,256,252.067
1146,252,252,252,252,256,253.267
1147,256,252,252,252,256,253.000
1148,252,252,252,252,256,253.400
1149,252,256,252,252,256,253.533
1150,256,256,256,252,256,254.533
1151,256,256,256,252,256,254.533
1152,252,252,256,252,256,254.133
1153,256,252,252,252,256,254.067
1154,252,252,252,252,256,254.133
1155,256,252,256,252,256,255.400
1156,252,256,256,252,256,255.400
1157,252,256,252,252,256,255.400
1158,256,256,256,252,256,255.333
1159,256,256,256,256,260,256.400
1160,260,256,256,256,260,256.067
1161,256,256,256,256,260,256.200
1162,256,256,256,256,260,256.333
1163,256,256,256,256,260,256.200
1164,256,256,260,256,260,257.400
1165,256,256,260,256,260,257.267
1166,256,256,256,256,260,257.067
1167,256,256,260,256,260,257.400
1168,260,260,256,256,260,257.000
1169,256,260,260,256,260,258.333
1170,256,260,260,256,260,258.467
1171,256,260,260,256,260,258.667
1172,256,260,260,256,260,257.667
1173,260,260,260,256,260,259.267
1174,260,260,260,256,260,259.533
1175,260,260,260,256,260,259.533
1176,260,260,256,256,260,259.200
1177,260,260,260,256,260,259.333
1178,260,260,260,260,264,260.400
1179,260,260,260,260,264,260.533
1180,260,260,260,260,264,260.400
1181,264,260,260,260,264,260.400
1182,260,264,260,260,264,261.867
1183,264,264,260,260,264,261.133
1184,264,260,260,260,264,261.267
1185,260,260,260,260,264,260.800
1186,264,260,264,260,264,260.933
1187,264,264,260,260,264,262.333
1188,264,260,264,260,264,262.067
1189,264,264,264,260,264,262.533
1190,264,264,264,260,264,262.267
1191,264,264,264,260,264,263.200
1192,264,264,264,260,264,263.333
1193,264,264,260,260,264,263.067
1194,260,264,264,260,264,263.400
1195,264,264,264,260,264,263.267
1196,264,264,264,264,268,264.133
1197,264,264,264,264,268,264.400
1198,264,264,264,264,268,264.200
1199,264,264,264,264,268,264.400
1200,268,264,268,264,268,265.400
1201,264,268,264,264,268,264.933
1202,268,264,268,264,268,264.933
1203,264,268,264,264,268,265.133
1204,268,264,268,264,268,264.933
1205,264,268,268,264,268,266.400
1206,264,264,268,264,268,266.067
1207,268,264,268,264,268,266.333
1208,268,264,264,264,268,265.933
1209,264,264,264,264,268,265.933
1210,268,268,268,264,268,267.333
1211,268,268,268,264,268,267.200
1212,268,268,268,264,268,267.467
1213,268,268,268,264,268,267.067
1214,268,268,268,268,272,268.133
1215,268,268,272,268,272,268.133
1216,268,268,268,268,272,268.200
1217,268,268,268,268,272,268.133
1218,272,272,272,268,272,269.000
1219,268,268,272,268,272,269.000
1220,272,268,268,268,272,269.000
1221,272,268,268,268,272,269.133
1222,272,268,268,268,272,269.333
1223,268,272,268,268,272,270.133
1224,272,272,272,268,272,270.067
1225,268,268,272,268,272,270.000
1226,268,268,268,268,272,270.267
1227,268,272,268,268,272,270.200
1228,272,272,272,268,272,271.333
1229,272,272,272,268,272,270.867
1230,272,272,272,268,272,271.333
1231,272,272,272,268,272,271.333
1232,272,272,272,272,276,272.400
1233,272,272,276,272,276,272.133
1234,276,272,272,272,276,272.267
1235,272,276,272,272,276,272.200
1236,272,276,272,272,276,272.333
1237,272,272,272,272,276,273.200
1238,272,272,272,272,276,273.133
1239,272,276,272,272,276,273.067
1240,276,272,276,272,276,273.333
1241,276,272,276,272,276,274.333
1242,276,276,272,272,276,274.600
1243,272,272,276,272,276,274.200
1244,276,272,272,272,276,273.933
1245,276,276,276,272,276,274.467
1246,276,276,276,272,276,275.333
1247,276,276,276,272,276,275.333
1248,272,276,276,272,276,275.333
1249,276,276,276,272,276,275.400
1250,276,276,276,276,280,276.067
1251,276,276,276,276,280,276.133
1252,276,276,280,276,280,276.267
1253,276,276,276,276,280,276.333
1254,276,276,276,276,280,276.133
1255,276,276,280,276,280,277.333
1256,280,280,276,276,280,277.267
1257,276,276,280,276,280,277.200
1258,276,276,276,276,280,277.000
1259,280,276,276,276,280,277.933
1260,276,276,276,276,280,278.267
1261,276,280,276,276,280,278.467
1262,280,280,280,276,280,278.667
1263,280,280,280,276,280,278.200
1264,280,280,280,276,280,279.267
1265,280,276,280,276,280,279.133
1266,280,280,276,276,280,279.133
1267,276,280,280,276,280,279.267
1268,280,280,284,280,284,280.200
1269,280,280,280,280,284,280.467
1270,280,280,280,280,284,280.267
1271,284,280,280,280,284,280.267
1272,280,280,280,280,284,280.333
1273,284,280,280,280,284,280.800
1274,280,280,280,280,284,281.267
1275,280,280,280,280,284,280.867
1276,280,280,280,280,284,281.133
1277,280,280,284,280,284,281.867
1278,284,280,280,280,284,281.933
1279,284,284,280,280,284,282.267
1280,284,284,284,280,284,282.533
1281,284,284,284,280,284,282.267
1282,280,284,284,280,284,282.800
1283,284,284,284,280,284,283.333
1284,284,284,284,280,284,283.467
1285,284,284,284,280,284,283.267
1286,284,284,284,284,288,284.267
1287,284,284,284,284,288,284.067
1288,284,284,284,284,288,284.200
1289,284,284,284,284,288,284.067
1290,284,284,284,284,288,284.067
1291,284,288,284,284,288,285.200
1292,284,284,288,284,288,285.333
1293,284,284,284,284,288,285.000
1294,284,284,284,284,288,285.267
1295,284,284,284,284,288,285.333
1296,288,284,284,284,288,285.867
1297,288,288,284,284,288,286.333
1298,288,288,288,284,288,286.267
1299,284,288,288,284,288,286.000
1300,284,288,288,284,288,287.467
1301,288,284,288,284,288,287.467
1302,284,288,284,284,288,287.533
1303,288,284,284,284,288,287.000
1304,284,288,288,284,288,287.600
1305,288,288,288,288,292,288.133
1306,288,288,288,288,292,288.133
1307,288,288,288,288,292,288.200
1308,288,288,288,288,292,288.267
1309,288,288,288,288,292,289.400
1310,288,288,288,288,292,289.000
1311,288,288,288,288,292,289.133
1312,288,292,288,288,292,289.133
1313,288,288,288,288,292,289.267
1314,292,288,292,288,292,290.467
1315,292,288,288,288,292,290.467
1316,292,292,288,288,292,290.000
1317,292,292,288,288,292,290.000
1318,288,292,292,288,292,291.333
1319,292,292,292,288,292,291.067
1320,288,292,292,288,292,291.533
1321,292,292,292,288,292,291.667
1322,292,292,292,288,292,291.400
1323,292,292,292,292,296,292.267
1324,292,292,292,292,296,292.267
1325,292,292,296,292,296,292.333
1326,292,292,292,292,296,292.200
1327,292,292,296,292,296,293.667
1328,292,292,296,292,296,293.400
1329,292,292,292,292,296,293.667
1330,292,296,292,292,296,293.467
1331,292,296,292,292,296,293.400
1332,296,296,296,292,296,294.333
1333,292,296,296,292,296,294.400
1334,296,292,296,292,296,293.867
1335,296,296,292,292,296,294.267
1336,296,296,296,292,296,295.667
1337,296,296,296,292,296,295.200
1338,296,296,296,292,296,295.600
1339,296,296,296,292,296,295.333
1340,296,296,296,292,296,295.333
1341,300,296,296,296,300,296.200
1342,296,300,296,296,300,296.333
1343,300,296,296,296,300,296.467
1344,296,296,296,296,300,296.400
1345,296,296,296,296,300,297.200
1346,296,300,296,296,300,297.267
1347,296,300,296,296,300,297.467
1348,296,296,296,296,300,297.467
1349,300,296,300,296,300,297.200
1350,300,300,296,296,300,297.800
1351,296,296,300,296,300,298.600
1352,300,296,296,296,300,298.200
1353,300,300,296,296,300,297.867
1354,296,300,300,296,300,299.200
1355,296,300,300,296,300,299.200
1356,300,300,300,296,300,299.333
1357,300,300,300,296,300,299.200
1358,300,300,300,296,300,299.733
1359,300,300,300,300,304,300.533
1360,300,300,300,300,304,300.133
1361,300,300,300,300,304,300.400
1362,300,300,300,300,304,300.067
1363,300,300,300,300,304,300.333
1364,300,300,300,300,304,301.267
1365,304,304,300,300,304,301.933
1366,300,300,300,300,304,301.333
1367,300,300,300,300,304,301.200
1368,300,304,300,300,304,302.533
1369,304,300,304,300,304,302.200
1370,304,304,300,300,304,302.400
1371,300,304,304,300,304,302.200
1372,304,304,304,300,304,303.333
1373,304,304,300,300,304,303.400
1374,300,304,304,300,304,303.267
1375,304,304,304,300,304,303.067
1376,304,304,304,300,304,303.267
1377,304,304,304,304,308,304.467
1378,304,304,304,304,308,304.067
1379,304,304,304,304,304,304.000
1380,304,304,304,304,308,304.200
1381,304,304,304,304,308,304.067
1382,304,304,304,304,308,305.133
1383,304,308,304,304,308,305.400
1384,304,304,308,304,308,305.533
1385,304,304,304,304,308,305.067
1386,304,308,308,304,308,306.200
1387,308,304,308,304,308,306.133
1388,308,304,304,304,308,305.800
1389,304,304,304,304,308,305.933
1390,308,304,304,304,308,306.533
1391,304,308,304,304,308,307.333
1392,304,308,308,304,308,307.333
1393,308,308,308,304,308,307.133
1394,308,308,304,304,308,307.467
1395,308,308,308,308,312,308.400
1396,308,308,308,308,312,308.133
1397,308,308,308,308,312,308.667
1398,308,308,308,308,312,308.200
1399,308,308,312,308,312,308.467
1400,308,308,312,308,312,309.267
1401,312,308,312,308,312,309.200
1402,312,312,308,308,312,309.400
1403,308,312,308,308,312,309.133
1404,312,312,312,308,312,310.400
1405,312,312,308,308,312,310.533
1406,308,312,312,308,312,310.133
1407,308,308,312,308,312,310.267
1408,312,308,308,308,312,310.600
1409,312,312,308,308,312,311.467
1410,312,312,312,308,312,311.467
1411,312,312,312,308,312,311.133
1412,312,312,312,308,312,311.200
1413,312,312,312,312,316,312.333
1414,312,312,316,312,312,312.000
1415,312,312,312,312,316,312.267
1416,312,312,312,312,316,312.333
1417,312,312,312,312,316,312.333
1418,312,316,312,312,316,313.000
1419,316,316,316,312,316,313.267
1420,312,312,312,312,316,313.400
1421,312,312,312,312,316,313.000
1422,316,312,316,312,316,314.667
1423,316,316,312,312,316,314.533
1424,312,312,316,312,316,313.933
1425,312,312,312,312,316,314.133
1426,316,316,312,312,316,314.600
1427,316,316,316,312,316,315.200
1428,316,312,316,312,316,315.467
1429,316,312,316,312,316,315.267
1430,316,316,316,312,316,315.133
1431,316,316,316,316,320,316.533
1432,316,316,316,316,320,316.133
1433,316,316,320,316,320,316.267
1434,316,316,320,316,320,316.267
1435,316,316,316,316,320,316.200
1436,320,316,316,316,320,317.467
1437,316,320,320,316,320,317.000
1438,316,320,316,316,320,316.933
1439,316,320,320,316,320,317.600
1440,320,316,320,316,320,318.200
1441,316,320,316,316,320,318.133
1442,320,316,320,316,320,318.267
1443,320,316,316,316,320,318.000
1444,316,320,316,316,320,318.400
1445,320,320,320,316,320,319.600
1446,320,320,320,316,320,319.067
1447,320,316,320,316,320,319.400
1448,320,320,316,316,320,319.000
1449,320,320,320,316,320,319.467
1450,320,320,320,320,324,320.400
1451,320,320,320,320,324,320.200
1452,320,320,320,320,324,320.133
1453,320,320,320,320,324,320.133
1454,320,324,320,320,324,321.467
1455,324,320,320,320,324,321.267
1456,324,320,320,320,324,321.533
1457,320,324,320,320,324,321.533
1458,320,324,324,320,324,321.667
1459,320,324,324,320,324,322.067
1460,320,320,324,320,324,322.267
1461,320,320,320,320,324,322.333
1462,320,324,320,320,324,322.533
1463,324,324,324,320,324,323.200
1464,324,324,324,320,324,323.267
1465,320,324,324,320,324,323.467
1466,324,324,324,320,324,323.200
1467,324,320,324,320,324,323.000
1468,324,324,324,324,328,324.267
1469,324,324,324,324,328,324.600
1470,324,324,324,324,328,324.400
1471,324,324,324,324,328,324.200
1472,324,324,324,324,328,324.933
1473,324,324,324,324,328,324.933
1474,328,324,328,324,328,324.933
1475,324,324,324,324,328,324.933
1476,328,324,324,324,328,325.733
1477,324,324,324,324,328,325.867
1478,324,324,324,324,328,325.933
1479,328,328,324,324,328,326.133
1480,328,328,328,324,328,325.733
1481,328,328,324,324,328,327.200
1482,328,328,328,324,328,327.333
1483,328,324,328,324,328,327.667
1484,324,328,324,324,328,327.400
1485,324,328,328,324,328,327.067
1486,328,328,328,328,332,328.467
1487,328,328,328,328,332,328.333
1488,328,328,328,328,332,328.467
1489,328,328,328,328,332,328.400
1490,328,328,332,328,332,329.400
1491,328,332,328,328,332,329.467
1492,328,328,332,328,332,328.733
1493,328,328,328,328,332,329.200
1494,328,328,328,328,332,329.000
1495,332,332,328,328,332,330.533
1496,332,332,332,328,332,330.000
1497,332,332,332,328,332,330.467
1498,328,328,332,328,332,330.267
1499,332,332,328,328,332,331.400
1500,328,332,332,328,332,331.133
1501,332,328,332,328,332,331.267
1502,332,332,328,328,332,331.467
1503,332,332,332,328,332,330.933
1504,332,332,332,332,336,332.067
1505,332,332,332,332,336,332.400
1506,336,332,332,332,336,332.333
1507,332,332,336,332,336,332.267
1508,336,332,332,332,336,333.200
1509,332,336,336,332,336,333.067
1510,332,332,336,332,336,333.067
1511,332,336,332,332,336,333.533
1512,336,336,336,332,336,333.400
1513,336,336,336,332,336,334.600
1514,336,336,336,332,336,333.667
1515,332,336,336,332,336,333.933
1516,336,332,336,332,336,333.800
1517,332,332,332,332,336,334.067
1518,336,336,336,332,336,335.533
1519,336,336,336,332,336,335.467
1520,332,336,336,332,336,335.600
1521,336,336,336,332,336,334.933
1522,336,336,336,336,340,336.067
1523,340,336,336,336,340,336.267
1524,336,336,340,336,340,336.133
1525,336,336,336,336,340,336.333
1526,340,336,336,336,340,337.467
1527,336,340,336,336,340,337.267
1528,336,336,340,336,340,337.133
1529,340,336,336,336,340,337.200
1530,340,340,336,336,340,337.400
1531,340,336,340,336,340,338.267
1532,340,340,336,336,340,337.933
1533,340,340,336,336,340,338.333
1534,336,336,340,336,340,338.067
1535,336,340,336,336,340,338.000
1536,340,340,340,336,340,339.400
1537,340,340,340,336,340,339.600
1538,340,336,340,336,340,339.467
1539,336,340,340,336,340,338.733
1540,340,340,340,340,344,340.267
1541,340,340,340,340,344,340.200
1542,340,340,340,340,344,340.333
1543,340,344,344,340,344,340.333
1544,340,340,340,340,344,340.267
1545,340,340,340,340,344,341.133
1546,340,340,340,340,344,340.933
1547,344,340,344,340,344,341.000
1548,340,344,340,340,344,341.133
1549,340,344,344,340,344,342.200
1550,344,344,344,340,344,342.467
1551,340,344,344,340,344,342.600
1552,344,344,344,340,344,341.933
1553,344,344,344,340,344,342.067
1554,344,344,344,340,344,343.200
1555,344,344,344,340,344,343.200
1556,344,344,344,340,344,343.200
1557,344,344,344,340,344,343.400
1558,344,344,344,344,348,344.200
1559,348,344,344,344,348,344.200
1560,344,344,344,344,348,344.200
1561,344,348,344,344,348,344.600
1562,344,344,344,344,348,344.133
1563,348,344,348,344,348,345.400
1564,344,344,344,344,348,345.733
1565,348,344,344,344,348,345.600
1566,344,348,348,344,348,345.133
1567,348,348,348,344,348,346.600
1568,348,344,348,344,348,346.600
1569,348,348,348,344,348,346.733
1570,348,344,344,344,348,345.867
1571,348,348,344,344,348,346.667
1572,348,348,348,344,348,347.733
1573,344,348,348,344,348,346.867
1574,348,348,348,344,348,347.533
1575,348,344,348,344,348,347.467
1576,348,348,348,348,352,348.267
1577,348,348,352,348,352,348.200
1578,348,348,348,348,352,348.267
1579,348,348,348,348,352,348.400
1580,348,348,348,348,352,348.267
1581,348,352,348,348,352,349.400
1582,352,348,352,348,352,349.333
1583,348,352,352,348,352,349.133
1584,348,352,348,348,352,349.333
1585,348,352,352,348,352,350.267
1586,348,352,352,348,352,350.800
1587,352,348,352,348,352,350.667
1588,352,348,352,348,352,350.400
1589,352,352,348,348,352,350.600
1590,348,352,352,348,352,351.200
1591,352,352,352,348,352,351.333
1592,352,352,352,348,352,351.267
1593,352,352,352,348,352,351.600
1594,352,352,352,352,356,352.267
1595,352,352,352,352,356,352.067
1596,356,352,352,352,356,352.200
1597,352,352,352,352,356,352.267
1598,352,352,352,352,356,352.067
1599,356,356,356,352,356,353.467
1600,356,352,356,352,356,353.267
1601,356,356,352,352,356,352.867
1602,356,356,356,352,356,353.533
1603,356,352,352,352,356,353.000
1604,352,356,352,352,356,354.533
1605,352,356,356,352,356,354.200
1606,356,352,356,352,356,354.200
1607,356,356,356,352,356,354.200
1608,356,356,356,352,356,354.867
1609,356,356,356,352,356,355.333
1610,356,356,356,352,356,355.133
1611,356,356,356,352,356,355.467
1612,356,356,356,352,356,355.267
1613,356,356,356,356,360,356.267
1614,356,356,360,356,360,356.267
1615,360,356,356,356,360,356.400
1616,356,356,356,356,360,356.267
1617,356,360,356,356,360,357.600
1618,360,356,360,356,360,357.200
1619,356,360,356,356,360,357.200
1620,356,356,360,356,360,357.267
1621,360,356,356,356,360,357.000
1622,360,360,356,356,360,358.800
1623,360,360,360,356,360,358.467
1624,360,356,360,356,360,358.133
1625,360,360,356,356,360,358.400
1626,356,360,360,356,360,359.533
1627,360,360,360,356,360,359.400
1628,360,360,360,356,360,359.000
1629,360,360,360,356,360,359.200
1630,360,360,360,356,360,359.200
1631,360,360,360,360,364,360.267
1632,360,360,360,360,364,360.200
1633,360,360,364,360,364,360.333
1634,360,360,360,360,364,360.333
1635,360,364,360,360,364,361.000
1636,364,360,364,360,364,360.933
1637,360,360,360,360,364,360.867
1638,360,360,360,360,364,361.267
1639,360,364,360,360,364,361.067
1640,364,364,364,360,364,362.133
1641,360,364,364,360,364,361.733
1642,364,364,364,360,364,362.333
1643,360,364,364,360,364,362.200
1644,364,360,364,360,364,363.000
1645,364,360,364,360,364,363.267
1646,364,364,364,360,364,363.133
1647,364,364,364,360,364,363.400
1648,360,364,360,360,364,363.000
1649,368,364,364,364,368,364.133
1650,364,368,364,364,368,364.467
1651,364,364,364,364,368,364.200
1652,368,364,364,364,368,364.067
1653,368,364,368,364,368,365.467
1654,364,364,364,364,368,365.400
1655,364,364,364,364,368,365.467
1656,368,364,368,364,368,365.133
1657,364,364,364,364,368,365.400
1658,368,368,364,364,368,366.333
1659,368,368,368,364,368,366.333
1660,368,368,368,364,368,366.200
1661,364,368,368,364,368,366.000
1662,368,368,368,364,368,367.333
1663,368,368,368,364,368,367.067
1664,364,368,368,364,368,367.200
1665,368,368,364,364,368,367.200
1666,368,368,364,364,368,367.267
1667,368,368,368,368,372,368.333
1668,368,372,368,368,372,368.133
1669,372,368,368,368,372,368.267
1670,368,368,368,368,372,368.333
1671,368,368,372,368,372,368.200
1672,372,368,368,368,372,369.133
1673,368,372,368,368,372,369.267
1674,368,368,372,368,372,369.133
1675,368,372,368,368,372,369.333
1676,372,372,372,368,372,370.267
1677,372,368,372,368,372,370.133
1678,372,372,372,368,372,370.533
1679,372,372,372,368,372,370.467
1680,372,372,372,368,372,371.000
1681,372,368,368,368,372,371.200
1682,372,372,368,368,372,371.000
1683,372,372,372,368,372,371.133
1684,372,368,372,368,372,371.267
1685,372,372,372,372,376,372.133
1686,376,372,372,372,376,372.200
1687,372,372,372,372,376,372.333
1688,372,372,372,372,376,372.133
1689,372,372,372,372,376,372.467
1690,372,376,376,372,376,373.467
1691,372,372,372,372,376,373.200
1692,372,372,372,372,376,372.867
1693,376,376,372,372,376,373.533
1694,372,372,376,372,376,373.933
1695,376,372,372,372,376,374.267
1696,372,372,372,372,376,374.067
1697,372,376,372,372,376,374.067
1698,372,376,376,372,376,374.200
1699,376,376,376,372,376,374.933
