x,R,G,B,min_over_frames_G,max_over_frames_G,mean_over_frames_G
0,0,0,0,0,0,0.000
1,0,0,0,0,4,0.467
2,0,0,0,0,4,0.467
3,0,0,0,0,4,0.467
4,0,0,0,0,4,0.933
5,0,0,0,0,4,0.867
6,0,0,4,0,4,1.333
7,0,0,4,0,4,1.067
8,4,0,0,0,4,1.467
9,0,4,4,0,4,1.600
10,0,0,4,0,4,2.467
11,0,0,4,0,4,2.133
12,4,4,0,0,4,2.333
13,0,4,4,0,4,2.533
14,4,0,4,0,4,3.000
15,4,4,4,0,4,3.133
16,4,4,0,0,4,3.533
17,4,4,4,0,4,3.600
18,4,4,4,0,4,3.867
19,4,4,4,4,4,4.000
20,4,4,4,4,8,4.067
21,4,4,4,4,8,4.533
22,4,4,4,4,8,4.600
23,8,8,4,4,8,4.800
24,4,4,8,4,8,5.200
25,4,4,4,4,8,5.267
26,8,4,4,4,8,5.800
27,4,8,4,4,8,5.400
28,4,4,8,4,8,6.200
29,8,8,4,4,8,6.600
30,8,8,8,4,8,6.533
31,8,4,4,4,8,6.867
32,4,4,4,4,8,7.200
33,8,8,8,4,8,7.267
34,8,8,8,4,8,7.200
35,8,8,8,4,8,7.733
36,8,8,8,8,8,8.000
37,8,8,8,8,8,8.000
38,8,8,8,8,12,8.133
39,8,8,8,8,12,8.400
40,8,8,8,8,12,8.467
41,8,8,8,8,12,8.333
42,8,8,8,8,12,8.933
43,8,8,12,8,12,9.467
44,12,12,8,8,12,9.267
45,8,8,12,8,12,9.867
46,12,12,8,8,12,9.800
47,8,8,12,8,12,9.800
48,8,12,8,8,12,10.200
49,8,12,12,8,12,10.933
50,12,8,12,8,12,10.933
51,12,12,12,8,12,11.333
52,12,12,12,8,12,11.533
53,12,12,12,8,12,11.533
54,12,12,12,8,12,11.533
55,12,12,12,12,12,12.000
56,12,12,12,12,16,12.333
57,12,12,12,12,16,12.467
58,12,12,12,12,16,12.733
59,16,12,12,12,16,13.000
60,12,12,12,12,16,13.067
61,16,12,12,12,16,13.267
62,12,16,16,12,16,13.467
63,16,16,12,12,16,13.867
64,12,12,16,12,16,13.933
65,16,16,12,12,16,14.267
66,16,16,16,12,16,14.400
67,12,16,16,12,16,14.533
68,16,16,16,12,16,15.067
69,16,16,16,12,16,15.067
70,16,16,16,12,16,15.267
71,16,16,12,12,16,15.800
72,16,16,16,12,16,15.733
73,16,16,12,12,16,15.800
74,16,16,16,16,20,16.067
75,16,16,16,16,20,16.467
76,16,16,16,16,20,16.533
77,16,16,16,16,20,16.667
78,20,20,16,16,20,17.267
79,16,16,20,16,20,17.533
80,20,16,16,16,20,17.000
81,16,20,16,16,20,17.733
82,20,20,20,16,20,17.867
83,20,16,20,16,20,17.933
84,20,20,16,16,20,18.267
85,20,20,20,16,20,18.400
86,16,20,20,16,20,19.267
87,16,20,20,16,20,19.067
88,20,20,20,16,20,19.133
89,16,20,20,16,20,19.467
90,20,20,20,16,20,19.933
91,20,20,20,16,20,19.867
92,20,20,20,20,24,20.133
93,20,20,20,20,24,20.200
94,20,20,24,20,24,20.467
95,24,20,20,20,24,20.733
96,20,20,20,20,24,21.200
97,20,20,20,20,24,21.133
98,20,20,20,20,24,21.400
99,24,24,20,20,24,21.867
100,20,24,24,20,24,22.533
101,24,20,24,20,24,22.200
102,24,20,20,20,24,22.267
103,24,24,20,20,24,22.467
104,24,20,24,20,24,21.933
105,20,24,20,20,24,23.000
106,24,24,24,20,24,23.400
107,24,24,20,20,24,23.800
108,24,20,20,20,24,23.333
109,24,24,24,20,24,23.867
110,24,24,24,24,28,24.067
111,24,24,24,24,28,24.467
112,24,24,24,24,28,24.533
113,28,24,24,24,28,24.733
114,24,24,24,24,28,24.933
115,24,24,28,24,28,24.667
116,24,28,28,24,28,25.667
117,24,24,24,24,28,25.533
118,24,24,24,24,28,25.667
119,24,24,24,24,28,26.467
120,28,28,24,24,28,26.533
121,24,28,28,24,28,26.267
122,28,28,28,24,28,26.133
123,24,28,28,24,28,26.933
124,28,28,28,24,28,27.333
125,28,28,28,24,28,27.333
126,28,24,28,24,28,27.600
127,28,28,28,24,28,27.867
128,28,28,28,28,28,28.000
129,28,28,28,28,32,28.200
130,28,28,28,28,32,28.533
131,28,28,32,28,32,28.800
132,32,28,28,28,32,29.067
133,32,28,28,28,32,29.200
134,28,28,28,28,32,29.733
135,28,28,28,28,32,29.200
136,28,28,28,28,32,29.333
137,32,32,28,28,32,29.667
138,32,28,32,28,32,30.467
139,32,28,28,28,32,30.667
140,32,32,28,28,32,30.200
141,32,28,32,28,32,31.133
142,32,32,32,28,32,31.067
143,28,32,32,28,32,31.533
144,32,32,32,28,32,31.800
145,28,32,32,32,32,32.000
146,32,32,32,32,36,32.067
147,32,32,32,32,36,32.067
148,32,32,32,32,36,32.267
149,32,32,32,32,36,32.667
150,32,36,32,32,36,33.200
151,32,32,36,32,36,32.733
152,32,32,36,32,36,33.267
153,32,32,32,32,36,33.200
154,36,32,32,32,36,33.533
155,32,36,36,32,36,34.067
156,36,36,36,32,36,34.733
157,36,36,36,32,36,34.400
158,32,36,36,32,36,34.267
159,36,36,36,32,36,35.133
160,36,36,36,32,36,35.000
161,36,36,36,32,36,35.467
162,32,36,36,32,36,35.467
163,36,36,36,32,36,35.867
164,36,36,36,36,36,36.000
165,36,36,36,36,40,36.200
166,36,36,36,36,40,36.267
167,40,36,36,36,40,36.667
168,40,36,36,36,40,37.067
169,36,36,36,36,40,37.133
170,36,40,40,36,40,37.667
171,40,36,40,36,40,37.667
172,40,36,36,36,40,37.467
173,40,36,36,36,40,38.200
174,40,36,36,36,40,38.133
175,40,36,36,36,40,38.467
176,40,40,36,36,40,38.533
177,40,40,40,36,40,39.200
178,40,36,40,36,40,38.933
179,40,40,40,36,40,39.400
180,40,40,40,36,40,39.400
181,40,40,40,36,40,39.933
182,40,40,40,40,40,40.000
183,40,40,40,40,44,40.267
184,40,44,40,40,44,40.467
185,40,40,44,40,44,40.400
186,44,40,40,40,44,41.200
187,44,44,44,40,44,41.000
188,40,44,44,40,44,41.467
189,40,40,44,40,44,41.800
190,40,40,40,40,44,42.133
191,40,44,40,40,44,42.400
192,40,44,44,40,44,42.267
193,44,44,44,40,44,42.333
194,44,44,44,40,44,42.733
195,40,44,44,40,44,42.867
196,44,40,44,40,44,43.267
197,44,44,44,40,44,43.600
198,44,44,44,40,44,43.800
199,44,44,44,40,44,43.533
200,44,44,44,40,44,43.933
201,44,44,44,44,48,44.133
202,44,48,44,44,48,44.333
203,48,44,44,44,48,44.333
204,48,48,44,44,48,45.067
205,48,44,48,44,48,44.600
206,44,44,44,44,48,45.067
207,44,48,44,44,48,45.333
208,44,44,48,44,48,45.800
209,48,48,48,44,48,46.000
210,48,48,48,44,48,46.333
211,48,48,48,44,48,46.533
212,48,44,48,44,48,46.133
213,44,44,44,44,48,46.733
214,48,48,48,44,48,47.067
215,44,48,48,44,48,47.200
216,48,48,48,44,48,47.867
217,48,48,48,44,48,47.667
218,48,48,48,44,48,47.933
219,48,48,48,48,52,48.133
220,48,48,48,48,52,48.400
221,52,48,48,48,52,48.533
222,48,48,52,48,52,48.800
223,48,52,52,48,52,48.867
224,48,48,52,48,52,49.200
225,48,48,48,48,52,49.600
226,52,52,48,48,52,50.000
227,52,48,52,48,52,49.867
228,52,52,48,48,52,50.200
229,48,48,52,48,52,50.267
230,48,52,48,48,52,50.333
231,52,48,52,48,52,51.000
232,52,52,52,48,52,51.200
233,52,52,52,48,52,51.400
234,52,52,52,48,52,51.333
235,52,52,52,48,52,51.800
236,52,52,52,52,52,52.000
237,52,52,52,52,56,52.067
238,52,52,52,52,56,52.800
239,52,52,56,52,56,52.800
240,56,52,52,52,56,52.467
241,52,56,52,52,56,53.000
242,52,52,52,52,56,53.000
243,56,52,52,52,56,53.133
244,52,56,56,52,56,53.800
245,56,56,56,52,56,54.067
246,52,56,56,52,56,54.267
247,56,52,56,52,56,54.600
248,52,56,52,52,56,54.533
249,56,56,56,52,56,54.733
250,56,56,56,52,56,54.467
251,56,56,56,52,56,55.200
252,56,56,56,52,56,55.267
253,56,56,56,52,56,55.867
254,56,56,56,56,56,56.000
255,56,56,56,56,60,56.067
256,56,60,56,56,60,56.333
257,56,56,56,56,60,56.533
258,60,56,56,56,60,56.933
259,60,56,56,56,60,57.333
260,60,56,56,56,60,57.400
261,60,60,60,56,60,57.467
262,60,56,60,56,60,58.000
263,60,56,56,56,60,58.000
264,56,56,56,56,60,58.067
265,60,60,56,56,60,58.133
266,60,60,60,56,60,58.533
267,60,60,60,56,60,58.800
268,60,60,56,56,60,59.133
269,60,60,60,56,60,59.533
270,60,60,60,56,60,59.467
271,60,56,60,56,60,59.467
272,60,60,60,56,60,59.800
273,60,60,60,60,64,60.067
274,60,60,60,60,64,60.133
275,60,60,60,60,64,60.200
276,60,60,60,60,64,60.933
277,60,64,60,60,64,61.000
278,64,64,64,60,64,61.267
279,60,60,64,60,64,61.467
280,60,64,64,60,64,61.733
281,60,64,64,60,64,61.667
282,64,60,64,60,64,62.200
283,64,60,60,60,64,62.400
284,60,64,64,60,64,62.133
285,64,64,64,60,64,62.600
286,60,64,60,60,64,62.667
287,64,64,60,60,64,63.267
288,64,64,64,60,64,63.200
289,64,64,64,60,64,63.733
290,64,64,64,60,64,63.800
291,64,64,64,64,68,64.133
292,64,64,64,64,68,64.267
293,64,64,64,64,68,64.200
294,64,64,64,64,68,64.400
295,64,64,64,64,68,64.467
296,64,68,64,64,68,65.667
297,68,64,68,64,68,65.533
298,68,68,68,64,68,65.733
299,64,64,68,64,68,65.133
300,64,68,64,64,68,66.600
301,68,68,68,64,68,66.200
302,64,68,68,64,68,66.467
303,64,68,68,64,68,67.267
304,64,68,68,64,68,66.933
305,64,68,68,64,68,67.467
306,68,68,68,64,68,67.467
307,68,68,68,64,68,67.867
308,68,68,68,64,68,67.800
309,68,68,68,68,68,68.000
310,68,68,68,68,72,68.133
311,68,68,68,68,72,68.533
312,68,68,72,68,72,68.800
313,72,72,68,68,72,69.267
314,72,68,68,68,72,69.267
315,68,72,68,68,72,69.600
316,68,68,72,68,72,69.867
317,72,72,68,68,72,69.200
318,72,72,72,68,72,69.667
319,72,72,72,68,72,69.933
320,72,72,72,68,72,70.400
321,72,72,72,68,72,71.067
322,68,72,72,68,72,71.000
323,72,68,68,68,72,71.400
324,68,72,72,68,72,71.733
325,72,72,72,68,72,71.133
326,68,72,72,68,72,71.733
327,72,72,72,72,72,72.000
328,72,72,72,72,76,72.400
329,72,72,76,72,76,72.467
330,76,72,72,72,76,73.067
331,72,76,76,72,76,73.333
332,72,72,76,72,76,73.067
333,72,72,72,72,76,73.333
334,76,72,72,72,76,73.533
335,76,72,72,72,76,74.067
336,76,76,72,72,76,73.933
337,76,76,76,72,76,74.067
338,76,72,76,72,76,74.533
339,72,72,76,72,76,74.533
340,76,72,72,72,76,74.800
341,76,76,76,72,76,74.800
342,76,72,76,72,76,75.533
343,72,76,76,72,76,75.333
344,76,76,76,72,76,75.800
345,76,76,76,76,76,76.000
346,76,76,76,76,80,76.200
347,76,76,76,76,80,76.600
348,76,76,80,76,80,76.600
349,76,76,76,76,80,76.600
350,76,76,76,76,80,77.267
351,76,76,76,76,80,77.267
352,76,76,76,76,80,77.667
353,76,76,76,76,80,77.867
354,80,80,76,76,80,77.800
355,76,80,80,76,80,78.533
356,76,76,80,76,80,78.333
357,80,76,76,76,80,77.867
358,80,80,80,76,80,78.667
359,80,80,80,76,80,79.200
360,80,80,76,76,80,79.267
361,80,80,80,76,80,79.467
362,80,80,80,76,80,79.733
363,80,80,80,80,80,80.000
364,84,80,80,80,84,80.200
365,80,84,84,80,84,80.467
366,80,80,80,80,84,80.867
367,80,84,80,80,84,80.800
368,80,84,80,80,84,81.000
369,80,80,84,80,84,81.267
370,80,80,80,80,84,81.267
371,84,84,80,80,84,82.200
372,84,84,84,80,84,82.067
373,84,84,84,80,84,82.333
374,84,84,84,80,84,82.000
375,84,84,84,80,84,82.533
376,84,80,80,80,84,83.067
377,84,84,84,80,84,82.800
378,84,84,84,80,84,83.667
379,84,84,84,80,84,83.333
380,84,84,84,80,84,83.400
381,84,84,84,80,84,83.933
382,88,84,84,84,88,84.133
383,84,84,84,84,88,84.400
384,84,88,84,84,88,84.400
385,84,84,84,84,88,84.667
386,84,84,84,84,88,84.867
387,84,88,84,84,88,85.467
388,84,88,88,84,88,85.667
389,88,88,88,84,88,86.067
390,88,84,88,84,88,86.067
391,88,88,84,84,88,86.533
392,84,84,88,84,88,86.467
393,88,88,88,84,88,86.467
394,88,88,88,84,88,87.200
395,84,88,88,84,88,86.933
396,88,88,88,84,88,87.333
397,88,84,88,84,88,87.200
398,88,88,84,84,88,87.667
399,88,88,88,88,88,88.000
400,88,88,88,88,92,88.200
401,92,88,88,88,92,88.400
402,88,92,88,88,92,88.533
403,88,88,88,88,92,88.533
404,88,88,88,88,92,88.800
405,92,88,88,88,92,89.467
406,92,88,88,88,92,89.400
407,88,92,88,88,92,89.733
408,92,88,92,88,92,89.733
409,88,92,88,88,92,89.667
410,92,88,92,88,92,90.200
411,88,92,92,88,92,90.467
412,92,92,92,88,92,91.067
413,92,88,92,88,92,90.933
414,88,92,88,88,92,91.000
415,88,92,92,88,92,91.333
416,92,92,92,88,92,91.533
417,92,92,92,88,92,91.733
418,92,92,92,92,96,92.067
419,92,92,92,92,96,92.200
420,92,92,92,92,96,92.400
421,92,92,96,92,96,92.467
422,92,96,92,92,96,92.667
423,92,92,96,92,96,93.000
424,92,96,92,92,96,93.800
425,92,96,96,92,96,93.467
426,96,92,92,92,96,93.533
427,92,92,92,92,96,93.800
428,96,96,92,92,96,93.333
429,96,96,96,92,96,94.133
430,96,92,96,92,96,94.800
431,96,96,96,92,96,95.133
432,96,96,92,92,96,95.133
433,92,96,96,92,96,95.667
434,96,96,96,92,96,95.533
435,96,96,96,92,96,95.733
436,96,100,96,96,100,96.067
437,96,96,100,96,100,96.200
438,100,96,96,96,100,96.400
439,100,100,96,96,100,96.733
440,96,96,100,96,100,96.733
441,96,100,96,96,100,97.133
442,100,96,96,96,100,97.467
443,96,100,96,96,100,97.533
444,96,100,100,96,100,98.533
445,100,100,100,96,100,97.933
446,100,100,100,96,100,97.667
447,96,100,100,96,100,98.467
448,96,100,100,96,100,98.467
449,100,100,100,96,100,98.800
450,100,100,100,96,100,99.000
451,100,100,100,96,100,99.800
452,100,100,100,96,100,99.467
453,100,100,100,96,100,99.600
454,100,100,100,96,100,99.933
455,100,100,100,100,104,100.133
456,100,100,100,100,104,100.267
457,100,100,100,100,104,100.733
458,104,100,100,100,104,100.933
459,100,104,100,100,104,101.200
460,104,100,104,100,104,101.267
461,100,104,100,100,104,102.000
462,104,104,104,100,104,102.133
463,104,104,104,100,104,102.333
464,100,104,104,100,104,101.867
465,104,104,104,100,104,102.600
466,104,104,104,100,104,102.467
467,104,104,104,100,104,102.867
468,104,104,104,100,104,103.467
469,104,104,104,100,104,103.467
470,104,104,104,100,104,103.533
471,104,104,104,100,104,103.667
472,104,104,104,104,104,104.000
473,104,104,104,104,108,104.333
474,104,104,104,104,108,104.333
475,104,104,104,104,108,104.800
476,104,108,104,104,108,104.667
477,104,104,108,104,108,105.067
478,108,104,104,104,108,105.467
479,108,108,108,104,108,105.133
480,108,104,108,104,108,105.867
481,108,108,104,104,108,106.200
482,108,104,108,104,108,105.867
483,104,108,104,104,108,106.467
484,108,108,104,104,108,106.600
485,104,108,108,104,108,107.133
486,108,108,108,104,108,106.667
487,104,108,108,104,108,107.333
488,108,108,108,104,108,107.333
489,108,108,108,104,108,107.467
490,108,108,108,108,108,108.000
491,108,108,108,108,112,108.133
492,108,108,108,108,112,108.400
493,108,108,108,108,112,108.467
494,108,108,108,108,112,108.800
495,108,108,108,108,112,108.933
496,112,108,108,108,112,109.467
497,108,108,108,108,112,109.400
498,112,108,108,108,112,109.867
499,108,108,108,108,112,109.933
500,108,112,108,108,112,110.200
501,112,112,112,108,112,110.400
502,112,112,112,108,112,110.867
503,112,112,112,108,112,110.867
504,112,112,112,108,112,111.000
505,112,112,112,108,112,111.400
506,112,112,112,108,112,111.200
507,112,112,112,108,112,111.533
508,112,112,112,108,112,111.867
509,112,112,112,112,116,112.133
510,112,112,112,112,116,112.267
511,112,112,112,112,116,112.600
512,112,116,112,112,116,112.867
513,112,112,112,112,116,112.667
514,112,112,112,112,116,112.867
515,112,116,112,112,116,113.800
516,112,116,116,112,116,113.867
517,116,112,116,112,116,113.667
518,116,112,112,112,116,113.733
519,116,116,112,112,116,114.400
520,116,112,116,112,116,114.267
521,116,116,112,112,116,114.800
522,116,116,116,112,116,115.133
523,116,116,112,112,116,115.333
524,112,116,116,112,116,115.133
525,116,112,112,112,116,115.533
526,116,116,116,112,116,115.933
527,116,116,116,116,116,116.000
528,116,120,116,116,120,116.400
529,116,116,116,116,120,116.533
530,116,116,120,116,120,116.800
531,116,116,116,116,120,116.800
532,116,116,120,116,120,117.333
533,120,116,120,116,120,117.133
534,116,116,116,116,120,117.333
535,116,120,116,116,120,117.400
536,116,116,120,116,120,118.133
537,116,120,116,116,120,117.867
538,120,120,120,116,120,118.533
539,116,120,120,116,120,118.867
540,116,116,120,116,120,119.267
541,120,120,116,116,120,118.933
542,120,120,120,116,120,119.267
543,120,120,120,116,120,119.733
544,120,120,120,116,120,119.733
545,120,120,120,120,124,120.133
546,120,120,120,120,124,120.267
547,120,120,120,120,124,120.333
548,124,120,120,120,124,120.667
549,120,120,120,120,124,120.733
550,120,124,120,120,124,120.933
551,120,124,124,120,124,121.867
552,120,120,124,120,124,121.000
553,120,124,124,120,124,122.067
554,124,124,124,120,124,122.333
555,124,120,124,120,124,122.067
556,124,124,120,120,124,122.733
557,120,120,124,120,124,122.800
558,124,124,120,120,124,123.267
559,124,124,124,120,124,123.133
560,124,124,124,120,124,123.533
561,124,124,124,120,124,123.533
562,124,124,124,120,124,123.800
563,124,124,124,124,124,124.000
564,124,124,124,124,128,124.200
565,124,124,128,124,128,124.667
566,124,124,124,124,128,124.800
567,124,124,124,124,128,124.600
568,128,124,124,124,128,124.933
569,124,128,124,124,128,125.800
570,128,128,128,124,128,126.200
571,128,124,128,124,128,125.667
572,124,128,124,124,128,126.200
573,124,128,128,124,128,126.267
574,124,124,128,124,128,126.800
575,128,128,124,124,128,126.733
576,124,128,128,124,128,126.867
577,128,128,128,124,128,127.400
578,128,128,128,124,128,127.600
579,128,128,128,124,128,127.600
580,128,128,128,124,128,127.667
581,128,128,128,128,128,128.000
582,128,128,128,128,132,128.200
583,128,128,128,128,132,128.533
584,128,128,128,128,132,128.667
585,128,128,128,128,132,129.000
586,128,128,128,128,132,128.933
587,132,128,128,128,132,129.667
588,128,132,128,128,132,129.667
589,132,128,132,128,132,129.667
590,132,128,128,128,132,129.933
591,128,128,132,128,132,130.133
592,132,132,128,128,132,130.200
593,132,128,132,128,132,130.467
594,132,132,128,128,132,130.867
595,128,132,132,128,132,130.800
596,132,128,132,128,132,131.333
597,132,132,132,128,132,131.533
598,132,128,132,128,132,131.800
599,132,132,132,132,132,132.000
600,132,132,132,132,136,132.267
601,132,132,132,132,136,132.267
602,132,132,132,132,136,132.400
603,132,132,136,132,136,132.867
604,132,132,132,132,136,132.800
605,136,132,132,132,136,133.133
606,132,132,132,132,136,133.333
607,132,132,132,132,136,133.600
608,132,132,132,132,136,133.733
609,136,132,136,132,136,134.200
610,132,132,132,132,136,134.400
611,136,136,136,132,136,134.533
612,136,136,136,132,136,134.667
613,132,136,132,132,136,134.800
614,136,132,136,132,136,135.467
615,136,136,132,132,136,135.467
616,136,132,136,132,136,135.733
617,136,136,136,136,136,136.000
618,136,136,136,136,140,136.067
619,136,136,136,136,140,136.200
620,136,140,136,136,140,136.667
621,136,136,136,136,140,137.067
622,136,136,140,136,140,136.800
623,136,136,136,136,140,137.400
624,136,140,136,136,140,137.133
625,136,136,140,136,140,137.867
626,136,136,136,136,140,137.733
627,136,140,136,136,140,138.333
628,140,140,140,136,140,138.067
629,136,140,140,136,140,138.400
630,140,136,140,136,140,139.133
631,140,140,136,136,140,138.800
632,140,140,136,136,140,139.400
633,136,140,140,136,140,139.400
634,140,140,140,136,140,139.533
635,140,140,140,140,140,140.000
636,140,140,140,140,144,140.200
637,144,140,140,140,144,140.667
638,140,140,140,140,144,140.933
639,140,144,140,140,144,140.600
640,140,140,144,140,144,141.000
641,140,144,140,140,144,141.333
642,140,140,140,140,144,141.400
643,140,140,140,140,144,141.867
644,144,144,140,140,144,141.867
645,144,140,144,140,144,142.067
646,144,144,140,140,144,142.333
647,144,144,144,140,144,142.533
648,144,144,144,140,144,143.000
649,144,144,144,140,144,143.267
650,144,144,144,140,144,143.400
651,144,144,144,140,144,143.800
652,144,144,144,140,144,143.533
653,144,144,144,140,144,143.733
654,144,144,144,144,148,144.333
655,144,148,148,144,148,144.267
656,148,144,144,144,148,144.933
657,144,148,144,144,148,144.600
658,148,144,144,144,148,145.133
659,144,148,144,144,148,145.533
660,144,144,148,144,148,145.200
661,148,144,144,144,148,145.533
662,144,144,144,144,148,145.800
663,148,144,144,144,148,146.600
664,148,148,144,144,148,146.267
665,148,148,148,144,148,146.533
666,148,148,148,144,148,147.067
667,148,148,148,144,148,147.267
668,148,148,148,144,148,147.133
669,148,148,148,144,148,147.467
670,148,148,148,144,148,147.667
671,148,148,148,144,148,147.867
672,148,152,148,148,152,148.333
673,148,148,148,148,152,148.333
674,148,148,148,148,152,148.533
675,148,152,148,148,152,148.867
676,148,148,152,148,152,148.933
677,148,148,148,148,152,149.333
678,148,148,152,148,152,149.400
679,148,148,148,148,152,149.467
680,148,148,148,148,152,149.733
681,152,148,148,148,152,150.467
682,152,152,148,148,152,150.200
683,148,152,152,148,152,150.400
684,152,148,152,148,152,151.000
685,152,148,152,148,152,150.867
686,152,148,148,148,152,150.933
687,152,152,152,148,152,151.667
688,148,148,152,148,152,151.667
689,152,152,152,148,152,151.800
690,152,152,152,152,156,152.067
691,152,152,152,152,156,152.867
692,156,152,152,152,156,152.467
693,152,152,152,152,156,152.667
694,152,152,152,152,156,153.133
695,152,152,152,152,156,153.200
696,152,152,156,152,156,153.333
697,152,156,156,152,156,153.600
698,152,152,156,152,156,153.933
699,156,156,152,152,156,154.067
700,156,156,156,152,156,154.733
701,152,152,156,152,156,154.200
702,152,152,152,152,156,154.667
703,152,156,156,152,156,155.000
704,156,156,156,152,156,155.067
705,156,156,156,152,156,155.600
706,156,156,156,152,156,155.333
707,156,156,152,152,156,155.867
708,156,156,156,156,160,156.133
709,156,156,156,156,160,156.267
710,156,156,156,156,160,156.600
711,156,156,156,156,160,156.800
712,156,160,156,156,160,156.733
713,160,156,156,156,160,157.133
714,156,160,156,156,160,157.533
715,156,156,160,156,160,157.733
716,160,160,156,156,160,157.800
717,160,156,160,156,160,158.200
718,156,160,156,156,160,158.200
719,156,156,160,156,160,158.200
720,160,156,156,156,160,158.467
721,156,160,156,156,160,159.133
722,160,160,156,156,160,159.333
723,160,160,160,156,160,159.267
724,160,156,160,156,160,159.333
725,160,160,160,156,160,159.600
726,160,160,160,160,160,160.000
727,160,160,160,160,164,160.200
728,160,160,160,160,164,160.467
729,160,164,160,160,164,160.800
730,160,164,160,160,164,160.933
731,160,160,164,160,164,160.933
732,160,160,164,160,164,161.000
733,164,164,160,160,164,161.533
734,160,160,164,160,164,162.133
735,164,164,160,160,164,162.467
736,160,164,164,160,164,162.267
737,160,164,164,160,164,162.533
738,164,160,164,160,164,162.267
739,164,160,164,160,164,162.933
740,164,164,164,160,164,163.333
741,164,164,164,160,164,163.733
742,164,164,164,160,164,163.800
743,164,164,164,160,164,163.800
744,164,164,164,164,164,164.000
745,164,164,164,164,168,164.267
746,164,164,164,164,168,164.533
747,164,164,164,164,168,164.867
748,164,164,164,164,168,164.733
749,164,164,164,164,168,164.733
750,168,164,164,164,168,165.200
751,164,164,168,164,168,165.533
752,168,168,164,164,168,165.800
753,168,164,168,164,168,165.800
754,168,164,164,164,168,165.533
755,164,168,164,164,168,166.333
756,164,168,168,164,168,166.467
757,168,168,168,164,168,166.867
758,168,168,168,164,168,167.067
759,168,168,168,164,168,167.333
760,168,168,168,164,168,167.467
761,168,168,168,164,168,167.400
762,168,168,168,168,168,168.000
763,168,168,168,168,172,168.333
764,168,168,172,168,172,168.267
765,168,168,168,168,172,168.467
766,168,172,168,168,172,169.133
767,172,172,168,168,172,168.867
768,168,168,172,168,172,169.467
769,172,172,168,168,172,169.467
770,168,172,172,168,172,169.467
771,168,168,172,168,172,170.267
772,172,172,172,168,172,170.333
773,172,172,172,168,172,170.800
774,172,172,172,168,172,170.467
775,172,172,172,168,172,171.133
776,172,172,172,168,172,171.200
777,172,172,172,168,172,171.467
778,172,172,172,168,172,171.667
779,172,172,172,168,172,171.933
780,176,172,172,172,176,172.333
781,172,172,172,172,176,172.267
782,172,176,172,172,176,172.467
783,176,172,176,172,176,173.000
784,176,172,172,172,176,173.267
785,172,172,172,172,176,173.067
786,172,172,172,172,176,173.800
787,172,176,172,172,176,173.933
788,172,176,176,172,176,174.067
789,176,172,176,172,176,174.200
790,176,176,176,172,176,174.333
791,176,176,176,172,176,174.867
792,176,172,176,172,176,174.733
793,172,172,172,172,176,175.200
794,176,176,176,172,176,175.333
795,176,176,176,172,176,175.733
796,176,176,176,172,176,175.733
797,176,176,176,172,176,175.933
798,176,176,176,176,180,176.267
799,176,176,176,176,180,176.333
800,176,176,176,176,180,176.600
801,176,176,176,176,180,177.000
802,176,176,180,176,180,177.000
803,176,180,180,176,180,177.400
804,176,176,180,176,180,177.467
805,176,180,176,176,180,177.800
806,176,180,180,176,180,178.133
807,180,180,180,176,180,178.467
808,180,180,180,176,180,178.267
809,176,180,180,176,180,178.600
810,176,176,180,176,180,178.333
811,180,180,176,176,180,178.467
812,180,180,180,176,180,179.533
813,180,180,180,176,180,179.600
814,180,180,180,176,180,179.733
815,180,180,180,176,180,179.733
816,180,180,180,180,180,180.000
817,180,180,180,180,184,180.467
818,184,180,180,180,184,180.333
819,184,180,180,180,184,181.133
820,180,184,180,180,184,181.600
821,180,180,180,180,184,180.867
822,180,180,184,180,184,181.067
823,184,184,184,180,184,181.267
824,184,184,184,180,184,181.200
825,184,184,184,180,184,182.067
826,184,184,184,180,184,182.267
827,180,184,184,180,184,182.667
828,184,184,184,180,184,182.867
829,184,184,184,180,184,183.267
830,184,184,184,180,184,183.200
831,184,184,184,180,184,183.533
832,184,184,184,180,184,183.467
833,184,184,184,180,184,183.800
834,184,184,184,184,184,184.000
835,184,184,184,184,188,184.333
836,188,184,188,184,188,184.667
837,184,184,188,184,188,184.933
838,184,184,184,184,188,184.933
839,188,184,184,184,188,185.200
840,188,184,184,184,188,185.800
841,188,184,184,184,188,185.333
842,188,184,184,184,188,185.667
